gene_symbol	ensembl
NLGN4X	ENSG00000146938
AC079173.1	ENSG00000252291
MIR4770	ENSG00000265284
RPS5P8	ENSG00000237730
VCX3A	ENSG00000169059
PUDP	ENSG00000130021
RPS27AP17	ENSG00000237490
AC073583.1	ENSG00000228550
STS	ENSG00000101846
MIR4767	ENSG00000264268
AC120338.1	ENSG00000279682
VCX	ENSG00000182583
AC005296.1	ENSG00000274923
PNPLA4	ENSG00000006757
AC079142.1	ENSG00000285679
MIR651	ENSG00000207628
VCX2	ENSG00000177504
VCX3B	ENSG00000205642
AC006062.1	ENSG00000287171
ANOS1	ENSG00000011201
DRAXINP1	ENSG00000225574
FAM9A	ENSG00000183304
ANAPC15P1	ENSG00000231619
AC003685.1	ENSG00000229012
AC074281.1	ENSG00000285896
NOLC1P1	ENSG00000225271
FAM9B	ENSG00000177138
RNA5SP499	ENSG00000200852
BRK1P1	ENSG00000219870
AC003684.1	ENSG00000228543
AC073488.1	ENSG00000232111
AC073488.7	ENSG00000282306
AC073488.9	ENSG00000282501
AC073488.8	ENSG00000282358
AC073488.10	ENSG00000282668
AC073488.5	ENSG00000282299
AC073488.11	ENSG00000282697
AC073488.4	ENSG00000282222
AC073488.3	ENSG00000281955
AC073488.2	ENSG00000281941
AC073488.6	ENSG00000282300
TBL1X	ENSG00000101849
GPR143	ENSG00000101850
SHROOM2	ENSG00000146950
EIF5P1	ENSG00000215319
HMGN1P33	ENSG00000230326
Y_RNA	ENSG00000206844
CLDN34	ENSG00000234469
WWC3	ENSG00000047644
WWC3-AS1	ENSG00000225076
Y_RNA	ENSG00000202469
CLCN4	ENSG00000073464
AC003666.1	ENSG00000227042
MID1	ENSG00000101871
RNU6-800P	ENSG00000207202
AC073529.1	ENSG00000234129
HCCS	ENSG00000004961
Y_RNA	ENSG00000207151
ARHGAP6	ENSG00000047648
AC003657.1	ENSG00000278218
AC004467.1	ENSG00000275194
AMELX	ENSG00000125363
MIR548AX	ENSG00000263652
GOT2P7	ENSG00000232392
AC004554.1	ENSG00000282840
LIMK2P1	ENSG00000223418
MSL3	ENSG00000005302
FRMPD4	ENSG00000169933
Y_RNA	ENSG00000206792
Y_RNA	ENSG00000206795
FRMPD4-AS1	ENSG00000223487
RPL17P49	ENSG00000231211
AC119619.1	ENSG00000273800
RN7SKP290	ENSG00000271814
PRPS2	ENSG00000101911
PSMA6P2	ENSG00000229083
MRPL35P4	ENSG00000230691
TLR7	ENSG00000196664
TLR8-AS1	ENSG00000233338
TLR8	ENSG00000101916
TMSB4X	ENSG00000205542
FAM9C	ENSG00000187268
AC079171.1	ENSG00000261030
LINC02154	ENSG00000235385
GS1-600G8.3	ENSG00000231216
ATXN3L	ENSG00000123594
AC004674.1	ENSG00000235592
LINC01203	ENSG00000226985
GPX1P1	ENSG00000197582
EGFL6	ENSG00000198759
RPL30P15	ENSG00000233357
MIR6086	ENSG00000283493
RN7SKP20	ENSG00000199622
TCEANC	ENSG00000176896
RAB9A	ENSG00000123595
TRAPPC2	ENSG00000196459
OFD1	ENSG00000046651
GPM6B	ENSG00000046653
AC003035.2	ENSG00000233535
AC003035.1	ENSG00000212663
GEMIN8	ENSG00000046647
UBE2E4P	ENSG00000233247
GLRA2	ENSG00000101958
NPM1P9	ENSG00000231066
FANCB	ENSG00000181544
MOSPD2	ENSG00000130150
TPT1P14	ENSG00000235929
RPL35AP37	ENSG00000236929
ASB9	ENSG00000102048
ASB11	ENSG00000165192
PIGA	ENSG00000165195
VEGFD	ENSG00000165197
PIR	ENSG00000087842
BMX	ENSG00000102010
ACE2	ENSG00000130234
AC097625.1	ENSG00000285602
GS1-594A7.3	ENSG00000225833
CLTRN	ENSG00000147003
AC003669.1	ENSG00000237539
CA5BP1	ENSG00000186312
CA5B	ENSG00000169239
AC112497.2	ENSG00000279413
AC112497.1	ENSG00000200620
INE2	ENSG00000281371
ZRSR2	ENSG00000169249
AP1S2	ENSG00000182287
RNU5F-7P	ENSG00000200566
SETP15	ENSG00000226536
GRPR	ENSG00000126010
AC078993.1	ENSG00000238178
MAGEB17	ENSG00000182798
RPL6P30	ENSG00000215313
AC073909.1	ENSG00000235071
RN7SL658P	ENSG00000239333
CTPS2	ENSG00000047230
MIR548AM	ENSG00000265144
S100G	ENSG00000169906
SYAP1	ENSG00000169895
RNU7-56P	ENSG00000238709
TXLNG	ENSG00000086712
RPL12P49	ENSG00000230180
RBBP7	ENSG00000102054
RNU4-6P	ENSG00000222736
SLC35C2P1	ENSG00000223498
Y_RNA	ENSG00000199410
REPS2	ENSG00000169891
AL732371.1	ENSG00000201467
CBX1P2	ENSG00000214322
CBX1P4	ENSG00000214321
AL845433.1	ENSG00000238764
NHS	ENSG00000188158
MIR4768	ENSG00000265465
Z93022.1	ENSG00000235834
NHS-AS1	ENSG00000230020
CHP1P3	ENSG00000226153
SCML1	ENSG00000047634
Z93242.1	ENSG00000227873
RAI2	ENSG00000131831
Z93929.1	ENSG00000276467
MDM4P1	ENSG00000225066
LINC01456	ENSG00000225882
BEND2	ENSG00000177324
SCML2	ENSG00000102098
TMSB10P2	ENSG00000235211
Y_RNA	ENSG00000207025
CDKL5	ENSG00000008086
GJA6P	ENSG00000236187
RS1	ENSG00000102104
PPEF1	ENSG00000086717
PPEF1-AS1	ENSG00000237221
BLOC1S6P1	ENSG00000196564
HAUS1P2	ENSG00000224224
PHKA2-AS1	ENSG00000237836
PHKA2	ENSG00000044446
RN7SL48P	ENSG00000266710
AL732509.1	ENSG00000286724
ADGRG2	ENSG00000173698
PDHA1	ENSG00000131828
MAP3K15	ENSG00000180815
Y_RNA	ENSG00000202144
EIF5P2	ENSG00000275800
SH3KBP1	ENSG00000147010
BCLAF3	ENSG00000173681
Y_RNA	ENSG00000206663
MAP7D2	ENSG00000184368
MIR23C	ENSG00000264566
EIF1AX	ENSG00000173674
AL732366.2	ENSG00000201882
AL732366.1	ENSG00000201592
EIF1AX-AS1	ENSG00000225037
RPS6KA3	ENSG00000177189
AL928596.1	ENSG00000283631
AL807740.1	ENSG00000283400
RN7SKP183	ENSG00000252978
AL807742.1	ENSG00000283380
BX088723.1	ENSG00000283546
RNU6-133P	ENSG00000206716
CNKSR2	ENSG00000149970
RARRES2P3	ENSG00000231913
KLHL34	ENSG00000185915
SMPX	ENSG00000091482
MBTPS2	ENSG00000012174
U73479.1	ENSG00000275681
YY2	ENSG00000230797
Y_RNA	ENSG00000206639
CYTH1P1	ENSG00000271286
SMS	ENSG00000102172
PHEX	ENSG00000102174
PHEX-AS1	ENSG00000224204
PTCHD1-AS	ENSG00000233067
AC004470.2	ENSG00000288546
CBLL2	ENSG00000175809
AC092832.2	ENSG00000231846
METTL15P3	ENSG00000224396
RNU6-266P	ENSG00000201095
AC092832.1	ENSG00000231011
AC004470.1	ENSG00000237019
DDX53	ENSG00000184735
FAM3C2P	ENSG00000174028
PDCL2P1	ENSG00000228610
PTCHD1	ENSG00000165186
HIKESHIP1	ENSG00000226774
PRDX4	ENSG00000123131
ACOT9	ENSG00000123130
AC131011.1	ENSG00000233785
Y_RNA	ENSG00000202272
SAT1	ENSG00000130066
APOO	ENSG00000184831
RPL9P7	ENSG00000238103
CXorf58	ENSG00000165182
KLHL15	ENSG00000174010
EIF2S3	ENSG00000130741
AC079169.1	ENSG00000201407
ZFX-AS1	ENSG00000234230
ZFX	ENSG00000005889
SUPT20HL2	ENSG00000223611
SUPT20HL1	ENSG00000223731
RPS26P58	ENSG00000225071
PDK3	ENSG00000067992
SNRPEP9	ENSG00000214124
PCYT1B	ENSG00000102230
H2BP7	ENSG00000226222
PCYT1B-AS1	ENSG00000236836
AC079168.1	ENSG00000236487
POLA1	ENSG00000101868
SCARNA23	ENSG00000251869
EEF1B2P3	ENSG00000232472
ARX	ENSG00000004848
PAFAH1B2P1	ENSG00000214111
RN7SL91P	ENSG00000240439
METTL1P1	ENSG00000176812
RPP40P1	ENSG00000229310
RANBP1P1	ENSG00000228519
AC121342.1	ENSG00000233403
MAGEB18	ENSG00000176774
AC129850.1	ENSG00000232446
MAGEB6B	ENSG00000232030
AC005297.1	ENSG00000227511
MAGEB6	ENSG00000176746
AC005297.2	ENSG00000232644
MAGEB5	ENSG00000188408
AC005297.3	ENSG00000237171
AC073614.1	ENSG00000228464
FMN2P1	ENSG00000231388
VENTXP1	ENSG00000259849
AC005345.1	ENSG00000236160
RPL7P58	ENSG00000216938
HMGA1P1	ENSG00000236683
RNU1-142P	ENSG00000252491
AC112493.1	ENSG00000242021
AC107419.1	ENSG00000228933
AMZ2P3	ENSG00000233807
Y_RNA	ENSG00000252486
PTP4A1P5	ENSG00000235642
PPP4R3C	ENSG00000224960
RDXP2	ENSG00000223391
RDXP3	ENSG00000238247
DCAF8L2	ENSG00000189186
MAGEB10	ENSG00000177689
AC107613.1	ENSG00000229731
AC112492.1	ENSG00000226199
AC112492.3	ENSG00000232834
AC112492.2	ENSG00000228345
VKORC1P1	ENSG00000233243
ORC1P1	ENSG00000224589
DCAF8L1	ENSG00000226372
MIR6134	ENSG00000277569
AC112495.1	ENSG00000223742
IL1RAPL1	ENSG00000169306
H3P43	ENSG00000226436
AC121343.1	ENSG00000201666
AC003659.1	ENSG00000237994
RNA5SP500	ENSG00000201356
AL031575.1	ENSG00000227393
MIR4666B	ENSG00000264090
PIGFP3	ENSG00000227592
AC005185.1	ENSG00000270794
MAGEB2	ENSG00000099399
MAGEB3	ENSG00000198798
MAGEB4	ENSG00000120289
MAGEB1	ENSG00000214107
PLCE1P1	ENSG00000276940
NR0B1	ENSG00000169297
CXorf21	ENSG00000120280
CKS1BP6	ENSG00000178556
FTLP2	ENSG00000232368
GK	ENSG00000198814
GK-IT1	ENSG00000229331
AC112496.1	ENSG00000241886
GK-AS1	ENSG00000243055
AC108359.1	ENSG00000277876
TAB3	ENSG00000157625
TAB3-AS1	ENSG00000231542
TAB3-AS2	ENSG00000235512
FTHL17	ENSG00000132446
DMD	ENSG00000198947
RNU6-894P	ENSG00000252903
AC079177.1	ENSG00000285900
RNA5SP501	ENSG00000222922
NPM1P8	ENSG00000236285
MIR3915	ENSG00000263600
MIR548F5	ENSG00000221348
DMD-AS3	ENSG00000236828
TBCAP1	ENSG00000226781
AL050305.1	ENSG00000215310
AL591378.1	ENSG00000287700
AL591501.1	ENSG00000233928
FAM47A	ENSG00000185448
FTH1P14	ENSG00000185638
AL592043.1	ENSG00000233571
SRSF2P1	ENSG00000236072
AL592504.1	ENSG00000271136
TMEM47	ENSG00000147027
AL606662.1	ENSG00000225384
AL596245.1	ENSG00000273704
FAM47B	ENSG00000189132
AL596268.1	ENSG00000229347
RNU6-1087P	ENSG00000252411
SIAH1P1	ENSG00000230227
AL161722.1	ENSG00000233663
AL161722.2	ENSG00000271088
NFYCP1	ENSG00000233880
MAGEB16	ENSG00000189023
AL590065.1	ENSG00000271519
CFAP47	ENSG00000165164
RNU6-641P	ENSG00000206733
HMGB1P16	ENSG00000229384
AL606516.1	ENSG00000226484
RPS15AP40	ENSG00000233921
AL592156.1	ENSG00000286475
H2AL1QP	ENSG00000249467
AC006924.1	ENSG00000275314
BX842568.3	ENSG00000235510
TFDP1P2	ENSG00000223723
BX842568.2	ENSG00000231069
FAM47C	ENSG00000198173
FTHL18	ENSG00000243048
BX842568.1	ENSG00000214071
MOB1AP2	ENSG00000233810
PRRG1	ENSG00000130962
AF241726.1	ENSG00000250349
AC245096.1	ENSG00000241607
FTH1P19	ENSG00000219186
FTH1P27	ENSG00000234355
FAM47DP	ENSG00000174678
LANCL3	ENSG00000147036
XK	ENSG00000047597
H2AL1SP	ENSG00000285944
CYBB	ENSG00000165168
DYNLT3	ENSG00000165169
RNU6-49P	ENSG00000206983
AL121578.1	ENSG00000259977
SC4MOP	ENSG00000224339
H2AP	ENSG00000187516
H2AL1RP	ENSG00000229674
SYTL5	ENSG00000147041
MIR548AJ2	ENSG00000221466
SRPX	ENSG00000101955
AL606748.1	ENSG00000226679
RPGR	ENSG00000156313
AL606748.2	ENSG00000252050
OTC	ENSG00000036473
TDGF1P1	ENSG00000227988
BAG1P1	ENSG00000232370
FTLP16	ENSG00000229735
UBTFL11	ENSG00000233007
TSPAN7	ENSG00000156298
RNU7-7P	ENSG00000238606
AF241728.1	ENSG00000235806
AF241728.2	ENSG00000287729
MID1IP1	ENSG00000165175
MID1IP1-AS1	ENSG00000238123
RNU6-591P	ENSG00000207122
AC108879.1	ENSG00000224610
LINC01281	ENSG00000235304
LINC01282	ENSG00000236747
LINC01283	ENSG00000234191
MIR3937	ENSG00000263730
RN7SL732P	ENSG00000264618
GAPDHP1	ENSG00000228232
OOEPP1	ENSG00000270759
AL592164.1	ENSG00000261435
MIR1587	ENSG00000263972
RPS11P7	ENSG00000214047
AL592164.2	ENSG00000285709
AC092198.1	ENSG00000223486
BCOR	ENSG00000183337
AC091806.1	ENSG00000236393
IMPDH1P2	ENSG00000214045
Y_RNA	ENSG00000206677
AC092473.1	ENSG00000235685
RNU7-164P	ENSG00000238730
ATP6AP2	ENSG00000182220
AC092473.2	ENSG00000287098
MPC1L	ENSG00000238205
CXorf38	ENSG00000185753
MED14	ENSG00000180182
MED14OS	ENSG00000234636
DPRXP6	ENSG00000270791
CLDN7P1	ENSG00000214031
TNIP2P1	ENSG00000237661
MKRN4P	ENSG00000238222
SDCBPP3	ENSG00000232801
RPL32P36	ENSG00000189145
RPS2P55	ENSG00000216866
AC092268.1	ENSG00000287549
CLIC4P3	ENSG00000237931
USP9X	ENSG00000124486
LINC02601	ENSG00000223714
RNA5SP502	ENSG00000199564
Y_RNA	ENSG00000238426
SHISA5P1	ENSG00000226641
DDX3X	ENSG00000215301
RN7SL15P	ENSG00000264573
NYX	ENSG00000188937
GEMIN7P1	ENSG00000225238
CASK	ENSG00000147044
CASK-AS1	ENSG00000233033
RNU6-1321P	ENSG00000212207
YWHAZP10	ENSG00000217624
RN7SL144P	ENSG00000242559
GPR34	ENSG00000171659
GPR82	ENSG00000171657
RPS15AP39	ENSG00000229822
AL353691.1	ENSG00000237875
RNU6-202P	ENSG00000251807
AL133329.1	ENSG00000233103
ATP5MC2P4	ENSG00000228847
RNU6-630P	ENSG00000212560
Z92545.1	ENSG00000228780
RNU6-1124P	ENSG00000206896
Z93403.1	ENSG00000231772
AL023875.1	ENSG00000283737
Z94277.1	ENSG00000287223
PPP1R2C	ENSG00000102055
SMIM15P1	ENSG00000270280
PINCR	ENSG00000224294
IMPDH1P4	ENSG00000237206
AL023574.1	ENSG00000285899
NANOGP10	ENSG00000231750
MAOA	ENSG00000189221
MAOB	ENSG00000069535
NDP	ENSG00000124479
NDP-AS1	ENSG00000236276
RBM39P1	ENSG00000214019
EFHC2	ENSG00000183690
TATDN2P1	ENSG00000198414
RRM2P3	ENSG00000214018
Y_RNA	ENSG00000200702
AL022163.1	ENSG00000224054
FDPSP5	ENSG00000215035
FUNDC1	ENSG00000069509
CHTF8P1	ENSG00000233543
RPL19P20	ENSG00000229168
RPSAP61	ENSG00000214016
RN7SL291P	ENSG00000242065
DUSP21	ENSG00000189037
KDM6A	ENSG00000147050
DIPK2B	ENSG00000147113
AC136489.1	ENSG00000229491
PLLPP1	ENSG00000237782
LINC01204	ENSG00000229563
KRT8P14	ENSG00000214282
MFFP3	ENSG00000204915
MIR222HG	ENSG00000270069
MIR221	ENSG00000207870
MIR222	ENSG00000207725
AC234772.1	ENSG00000269902
LINC02595	ENSG00000231566
AL031584.1	ENSG00000212347
SRSF6P1	ENSG00000215286
AL031584.2	ENSG00000234613
MED28P4	ENSG00000224701
KRT18P68	ENSG00000213100
PCNAP3	ENSG00000214009
Metazoa_SRP	ENSG00000278838
LINC01186	ENSG00000236751
ACTBP1	ENSG00000229145
AL139811.1	ENSG00000286306
CTNNBL1P1	ENSG00000231235
GAPDHP65	ENSG00000235587
KRBOX4	ENSG00000147121
VEZTP1	ENSG00000224072
ZNF674	ENSG00000251192
RNU6-50P	ENSG00000199226
ZNF674-AS1	ENSG00000230844
Metazoa_SRP	ENSG00000277721
MKI67P1	ENSG00000270499
CHST7	ENSG00000147119
SLC9A7	ENSG00000065923
PGAM1P7	ENSG00000213997
YBX1P8	ENSG00000226048
CHMP5P1	ENSG00000215284
RP2	ENSG00000102218
LINC01545	ENSG00000204904
JADE3	ENSG00000102221
RGN	ENSG00000130988
RNU6-1189P	ENSG00000206685
RNU12-2P	ENSG00000201659
NDUFB11	ENSG00000147123
RBM10	ENSG00000182872
ITPK1P1	ENSG00000237351
UBA1	ENSG00000130985
INE1	ENSG00000224975
CDK16	ENSG00000102225
USP11	ENSG00000102226
NICN2P	ENSG00000237623
RN7SL785P	ENSG00000266158
AL591503.1	ENSG00000203402
ZNF157	ENSG00000147117
SNORA11C	ENSG00000221459
AL591503.2	ENSG00000232009
NPM1P49	ENSG00000226556
ZNF41	ENSG00000147124
Metazoa_SRP	ENSG00000277605
LINC01560	ENSG00000196741
NUS1P1	ENSG00000235636
ARAF	ENSG00000078061
SYN1	ENSG00000008056
Z84466.1	ENSG00000283743
TIMP1	ENSG00000102265
MIR4769	ENSG00000263858
CFP	ENSG00000126759
ELK1	ENSG00000126767
UXT	ENSG00000126756
UXT-AS1	ENSG00000267064
CXXC1P1	ENSG00000187893
SMSP1	ENSG00000224656
AL022578.1	ENSG00000229968
WASF4P	ENSG00000188459
ZNF81	ENSG00000197779
RPL7P57	ENSG00000224401
ZNF182	ENSG00000147118
ZNF630	ENSG00000221994
SPACA5	ENSG00000171489
ZNF630-AS1	ENSG00000277541
AC244636.3	ENSG00000287757
SSX6P	ENSG00000171483
SPACA5B	ENSG00000171478
AC244636.1	ENSG00000230241
AC244636.2	ENSG00000233139
RNU6-707P	ENSG00000201517
SSXP3	ENSG00000225198
S100A11P5	ENSG00000238032
SSX5	ENSG00000165583
AC245047.3	ENSG00000234780
RNA5SP503	ENSG00000252856
AC245047.1	ENSG00000204368
S100A11P7	ENSG00000231568
AC245047.2	ENSG00000229662
SSX1	ENSG00000126752
S100A11P6	ENSG00000232813
AC245047.5	ENSG00000241207
AC245047.4	ENSG00000237345
SSX9P	ENSG00000204648
AL606490.6	ENSG00000234391
SSXP9	ENSG00000227302
AL606490.3	ENSG00000230100
S100A11P9	ENSG00000270747
SSX3	ENSG00000165584
AL606490.1	ENSG00000225055
AL606490.7	ENSG00000234448
SSX4	ENSG00000268009
SSX4B	ENSG00000269791
AL606490.5	ENSG00000231603
AL606490.4	ENSG00000231489
AL606490.8	ENSG00000235350
AL606490.2	ENSG00000226971
SLC38A5	ENSG00000017483
FTSJ1	ENSG00000068438
AF196972.1	ENSG00000224292
PORCN	ENSG00000102312
EBP	ENSG00000147155
AF196969.1	ENSG00000286268
Metazoa_SRP	ENSG00000276823
TBC1D25	ENSG00000068354
AC115618.1	ENSG00000204620
RBM3	ENSG00000102317
AC115618.2	ENSG00000228343
AC115618.3	ENSG00000279528
MRPL32P1	ENSG00000220125
WDR13	ENSG00000101940
VN1R110P	ENSG00000231725
WAS	ENSG00000015285
SUV39H1	ENSG00000101945
AC231533.1	ENSG00000232828
RNU6-1056P	ENSG00000206723
GLOD5	ENSG00000171433
AC231533.2	ENSG00000233585
RNU6-29P	ENSG00000207367
GATA1	ENSG00000102145
HDAC6	ENSG00000094631
ERAS	ENSG00000187682
PCSK1N	ENSG00000102109
PQBP1	ENSG00000102103
TIMM17B	ENSG00000126768
SLC35A2	ENSG00000102100
PIM2	ENSG00000102096
OTUD5	ENSG00000068308
AC233300.1	ENSG00000279155
RNU6-722P	ENSG00000223309
KCND1	ENSG00000102057
GRIPAP1	ENSG00000068400
TFE3	ENSG00000068323
CCDC120	ENSG00000147144
PRAF2	ENSG00000243279
AC231657.3	ENSG00000288053
WDR45	ENSG00000196998
RNU4-52P	ENSG00000206936
GPKOW	ENSG00000068394
RN7SL262P	ENSG00000265033
AC231657.2	ENSG00000280116
MAGIX	ENSG00000269313
AC231657.1	ENSG00000279422
PLP2	ENSG00000102007
PRICKLE3	ENSG00000012211
SYP	ENSG00000102003
SYP-AS1	ENSG00000237341
CACNA1F	ENSG00000102001
HSPB1P2	ENSG00000230216
CCDC22	ENSG00000101997
FOXP3	ENSG00000049768
AC232271.3	ENSG00000286181
PPP1R3F	ENSG00000049769
AC232271.1	ENSG00000270012
AC232271.2	ENSG00000286031
GAGE10	ENSG00000215274
GAGE12J	ENSG00000224659
GAGE13	ENSG00000274274
GAGE2E	ENSG00000275113
GAGE12B	ENSG00000236737
GAGE12C	ENSG00000237671
GAGE12D	ENSG00000227488
GAGE12F	ENSG00000236362
GAGE12E	ENSG00000216649
GAGE12G	ENSG00000215269
GAGE12H	ENSG00000224902
GAGE2A	ENSG00000189064
GAGE1	ENSG00000205777
VDAC1P2	ENSG00000213856
SALL1P1	ENSG00000227391
PAGE1	ENSG00000068985
PAGE4	ENSG00000101951
USP27X-AS1	ENSG00000234390
USP27X	ENSG00000273820
CPSF1P2	ENSG00000220132
CLCN5	ENSG00000171365
RNU6-421P	ENSG00000201341
MIR532	ENSG00000207758
MIR188	ENSG00000207768
MIR500A	ENSG00000207785
MIR362	ENSG00000208015
MIR501	ENSG00000211538
MIR500B	ENSG00000239057
MIR660	ENSG00000207970
MIR502	ENSG00000272080
PYY3	ENSG00000181977
Y_RNA	ENSG00000202495
AKAP4	ENSG00000147081
CCNB3	ENSG00000147082
DGKK	ENSG00000274588
SHROOM4	ENSG00000158352
RNU6-935P	ENSG00000222303
H3P44	ENSG00000226881
BMP15	ENSG00000130385
HMGB1P15	ENSG00000238190
AC239367.1	ENSG00000227493
AC239367.2	ENSG00000230926
LINC01284	ENSG00000230317
AC239367.3	ENSG00000237926
AC233976.1	ENSG00000229151
AC233976.2	ENSG00000287767
NUDT10	ENSG00000122824
AL158055.1	ENSG00000226530
EZHIP	ENSG00000187690
NUDT11	ENSG00000196368
LINC01496	ENSG00000234766
CENPVL3	ENSG00000224109
CENPVL2	ENSG00000283093
CENPVL1	ENSG00000223591
GSPT2	ENSG00000189369
MAGED1	ENSG00000179222
AC241520.1	ENSG00000236576
RNU6-504P	ENSG00000252377
AL929410.1	ENSG00000228827
IPO7P1	ENSG00000232951
UQCR10P1	ENSG00000237528
TPMTP3	ENSG00000232562
AC239585.1	ENSG00000182776
AC239585.2	ENSG00000279750
MAGED4B	ENSG00000187243
SNORA11E	ENSG00000221705
MAGED4	ENSG00000154545
SNORA11D	ENSG00000221475
AC231759.2	ENSG00000287215
AC245177.1	ENSG00000179028
AC231759.1	ENSG00000276474
MIR8088	ENSG00000275335
XAGE2	ENSG00000155622
AC231532.1	ENSG00000225957
AC231532.2	ENSG00000276897
BX510359.1	ENSG00000224556
BX510359.5	ENSG00000250084
BX510359.8	ENSG00000278358
BX510359.7	ENSG00000278160
RBM22P6	ENSG00000275643
XAGE1A	ENSG00000204379
RBM22P7	ENSG00000223395
XAGE1B	ENSG00000204382
BX510359.6	ENSG00000277289
BX510359.2	ENSG00000227058
BX510359.4	ENSG00000231593
BX510359.3	ENSG00000228771
SSXP4	ENSG00000185319
SSXP1	ENSG00000197185
AL450023.2	ENSG00000234792
SSX8P	ENSG00000157965
SSX7	ENSG00000187754
AL450023.1	ENSG00000228354
RNA5SP504	ENSG00000222608
SSXP5	ENSG00000225508
S100A11P10	ENSG00000237275
SSX2	ENSG00000241476
AC244505.2	ENSG00000223958
AC244505.3	ENSG00000225397
AC244505.5	ENSG00000229826
SSX2B	ENSG00000268447
S100A11P8	ENSG00000269281
AC244505.4	ENSG00000226867
SPANXN5	ENSG00000204363
AC244505.6	ENSG00000229885
XAGE5	ENSG00000171405
AC244505.1	ENSG00000196395
EIF4A2P4	ENSG00000224781
XAGE3	ENSG00000171402
FAM156B	ENSG00000179304
AC234031.1	ENSG00000286118
FAM156A	ENSG00000268350
GPR173	ENSG00000184194
BX322635.1	ENSG00000270497
TSPYL2	ENSG00000184205
AL591212.1	ENSG00000234019
KANTR	ENSG00000232593
AL591212.2	ENSG00000235224
ACTG1P10	ENSG00000231340
AL139396.1	ENSG00000227329
KDM5C	ENSG00000126012
MIR6895	ENSG00000276575
MIR6894	ENSG00000277474
KDM5C-IT1	ENSG00000235262
IQSEC2	ENSG00000124313
RPSAP62	ENSG00000226299
Y_RNA	ENSG00000207408
AC245102.1	ENSG00000236571
MPV17L2P1	ENSG00000234413
SMC1A	ENSG00000072501
MIR6857	ENSG00000278204
RIBC1	ENSG00000158423
HSD17B10	ENSG00000072506
AC233728.1	ENSG00000233250
TIPINP1	ENSG00000235416
VTRNA3-1P	ENSG00000199422
HUWE1	ENSG00000086758
MIR98	ENSG00000271886
MIRLET7F2	ENSG00000208012
BX323845.1	ENSG00000224735
BX323845.2	ENSG00000226110
MRPL32P2	ENSG00000229037
MRPS18CP7	ENSG00000235916
RNA5SP505	ENSG00000201618
PHF8	ENSG00000172943
FAM120C	ENSG00000184083
RPL37P24	ENSG00000224949
WNK3	ENSG00000196632
RPL7AP71	ENSG00000234566
RNU6-434P	ENSG00000207104
TSR2	ENSG00000158526
FGD1	ENSG00000102302
GNL3L	ENSG00000130119
PGAM4P1	ENSG00000215197
ITIH6	ENSG00000102313
MAGED2	ENSG00000102316
SNORA11	ENSG00000221716
AL049732.1	ENSG00000275387
TRO	ENSG00000067445
SNORA11G	ENSG00000221750
PFKFB1	ENSG00000158571
APEX2	ENSG00000169188
ALAS2	ENSG00000158578
AL020991.1	ENSG00000278283
HDGFL3P1	ENSG00000234466
PAGE2B	ENSG00000238269
PAGE2	ENSG00000234068
AL590240.3	ENSG00000278319
AL590240.2	ENSG00000276929
FAM104B	ENSG00000182518
AL590240.1	ENSG00000186678
MTCO1P52	ENSG00000229760
MTND2P24	ENSG00000231947
MTND1P30	ENSG00000238047
MTRNR2L10	ENSG00000256045
PAGE5	ENSG00000158639
PAGE3	ENSG00000204279
AL158819.1	ENSG00000232765
MIR4536-1	ENSG00000283334
MIR4536-2	ENSG00000266328
MAGEH1	ENSG00000187601
USP51	ENSG00000247746
AL590410.1	ENSG00000277516
Y_RNA	ENSG00000200635
PSMA5P1	ENSG00000235136
FOXR2	ENSG00000189299
AL159987.2	ENSG00000229594
AL159987.1	ENSG00000169164
RRAGB	ENSG00000083750
AL050309.1	ENSG00000227486
GOT2P6	ENSG00000214745
KLF8	ENSG00000102349
RPL23AP83	ENSG00000234135
UBQLN2	ENSG00000188021
AL354793.1	ENSG00000230105
NBDY	ENSG00000204272
UQCRBP1	ENSG00000237748
SPIN3	ENSG00000204271
AL139397.1	ENSG00000224799
SPIN2P1	ENSG00000237708
SPIN2B	ENSG00000186787
AL022157.1	ENSG00000226310
SPIN2A	ENSG00000147059
Z83745.1	ENSG00000286977
PPP1R11P2	ENSG00000231765
FAAH2	ENSG00000165591
MTHFD1P1	ENSG00000231831
ZXDB	ENSG00000198455
NLRP2B	ENSG00000215174
MDH1P1	ENSG00000227427
ZXDA	ENSG00000198205
MYCLP2	ENSG00000228004
KRT8P17	ENSG00000235124
SSBL2P	ENSG00000236852
MTND1P31	ENSG00000235170
MTND2P25	ENSG00000228182
ZFRP1	ENSG00000234570
AL359854.1	ENSG00000277499
LINC01278	ENSG00000235437
CBX1P1	ENSG00000230823
SPIN4	ENSG00000186767
SPIN4-AS1	ENSG00000233661
ARHGEF9	ENSG00000131089
ARHGEF9-IT1	ENSG00000231729
AL451106.1	ENSG00000288661
BTF3P8	ENSG00000236813
MIR1468	ENSG00000222532
HNRNPDP1	ENSG00000232794
AL355852.1	ENSG00000226010
AMER1	ENSG00000184675
AL356317.1	ENSG00000287370
RN7SL799P	ENSG00000244006
ASB12	ENSG00000198881
MTMR8	ENSG00000102043
KPNA4P1	ENSG00000213754
PFN5P	ENSG00000283349
SHC1P1	ENSG00000230889
YWHAZP7	ENSG00000227261
KRT8P27	ENSG00000226502
