ensg_id	gene_symbol	pmtl	version
ENSG00000269646	AC010487.1	NA	NA
ENSG00000287608	AC022137.3	NA	NA
ENSG00000274892	AC011487.3	NA	NA
ENSG00000269608	OSTCP3	NA	NA
ENSG00000229000	SEPTIN7P8	NA	NA
ENSG00000228323	MYADM-AS1	NA	NA
ENSG00000232220	AC008440.1	NA	NA
ENSG00000276206	AC012314.9	NA	NA
ENSG00000275012	AC011476.8	NA	NA
ENSG00000287170	AC010327.8	NA	NA
ENSG00000267507	AC010327.3	NA	NA
ENSG00000267110	AC010327.2	NA	NA
ENSG00000267577	AC010327.4	NA	NA
ENSG00000239137	AC010327.1	NA	NA
ENSG00000286230	AC010327.7	NA	NA
ENSG00000267649	AC010327.5	NA	NA
ENSG00000276570	AC010327.6	NA	NA
ENSG00000283567	C19orf85	NA	NA
ENSG00000267549	AC006116.7	NA	NA
ENSG00000267606	AC006116.8	NA	NA
ENSG00000285996	AC006116.9	NA	NA
ENSG00000286125	AC006115.2	NA	NA
ENSG00000268407	AC006115.1	NA	NA
ENSG00000268713	AC005261.3	NA	NA
ENSG00000267871	ZNF460-AS1	NA	NA
ENSG00000279541	AC005261.5	NA	NA
ENSG00000268205	AC005261.1	NA	NA
ENSG00000268723	AC005261.4	NA	NA
ENSG00000268678	AC005261.2	NA	NA
ENSG00000268133	AC003002.1	NA	NA
ENSG00000269533	AC003002.3	NA	NA
ENSG00000268533	AC003002.2	NA	NA
ENSG00000286949	AC008969.2	NA	NA
ENSG00000286632	AC008751.3	NA	NA
ENSG00000268866	AC020915.3	NA	NA
ENSG00000283515	AC020915.4	NA	NA
ENSG00000268516	AC020915.2	NA	NA
ENSG00000268201	AC020915.1	NA	NA
ENSG00000267216	ZNF8-ERVK3-1	NA	NA
ENSG00000286104	AC016629.3	NA	NA
ENSG00000269032	AC016629.1	NA	NA
ENSG00000269600	AC016629.2	NA	NA
ENSG00000286158	AL034548.2	NA	NA
ENSG00000286787	AL110114.1	NA	NA
ENSG00000286288	AL109809.4	NA	NA
ENSG00000271461	CKAP2LP1	NA	NA
ENSG00000286108	AL359916.1	NA	NA
ENSG00000287213	AL121899.3	NA	NA
ENSG00000287561	AL121899.4	NA	NA
ENSG00000286022	AL121899.2	NA	NA
ENSG00000288577	AL117334.1	NA	NA
ENSG00000229539	PANK2-AS1	NA	NA
ENSG00000231071	IDI1P3	NA	NA
ENSG00000278595	AL133396.1	NA	NA
ENSG00000252096	AL389886.1	NA	NA
ENSG00000212517	AL121924.1	NA	NA
ENSG00000266908	AL121757.2	NA	NA
ENSG00000276688	AL121757.3	NA	NA
ENSG00000171984	SHLD1	NA	NA
ENSG00000286235	AL035461.3	NA	NA
ENSG00000286740	AL353612.2	NA	NA
ENSG00000286470	AL034427.1	NA	NA
ENSG00000243961	PARAL1	NA	NA
ENSG00000286936	AL023913.1	NA	NA
ENSG00000285508	AL034430.1	NA	NA
ENSG00000285723	AL034430.2	NA	NA
ENSG00000125899	LINC02871	NA	NA
ENSG00000287754	AL109837.3	NA	NA
ENSG00000286087	AL133331.1	NA	NA
ENSG00000287062	AL121582.1	NA	NA
ENSG00000286546	AL079338.1	NA	NA
ENSG00000287410	AL161941.1	NA	NA
ENSG00000286571	AL359511.2	NA	NA
ENSG00000287241	AL359511.3	NA	NA
ENSG00000232943	GGCTP2	NA	NA
ENSG00000287954	AL049646.2	NA	NA
ENSG00000237259	ZNF133-AS1	NA	NA
ENSG00000284776	AL121900.1	NA	NA
ENSG00000233993	DTD1-AS1	NA	NA
ENSG00000273148	LINC00653	NA	NA
ENSG00000149443	SCP2D1-AS1	NA	NA
ENSG00000287430	AL136090.2	NA	NA
ENSG00000179447	SLC24A3-AS1	NA	NA
ENSG00000268628	AL121761.1	NA	NA
ENSG00000243810	CFAP61-AS1	NA	NA
ENSG00000237396	LNCNEF	NA	NA
ENSG00000279447	AL118508.3	NA	NA
ENSG00000279164	AL118508.2	NA	NA
ENSG00000234832	NXT1-AS1	NA	NA
ENSG00000273838	AL096677.1	NA	NA
ENSG00000276638	AL109954.2	NA	NA
ENSG00000286117	AL121894.3	NA	NA
ENSG00000286270	AL591074.2	NA	NA
ENSG00000286444	AL035661.2	NA	NA
ENSG00000286472	AL035252.5	NA	NA
ENSG00000287569	AL078587.2	NA	NA
ENSG00000287211	AL121904.2	NA	NA
ENSG00000287889	FAM242B	NA	NA
ENSG00000286483	AL121762.1	NA	NA
ENSG00000287288	AL121762.2	NA	NA
ENSG00000231934	FAM242A	NA	NA
ENSG00000212134	AL031650.1	NA	NA
ENSG00000236559	BCL2L1-AS1	NA	NA
ENSG00000287850	AL121897.1	NA	NA
ENSG00000286311	AL034550.3	NA	NA
ENSG00000233293	AL133343.2	NA	NA
ENSG00000204393	NOL4L-DT	NA	NA
ENSG00000228156	AL133343.1	NA	NA
ENSG00000285382	FO393400.1	NA	NA
ENSG00000288649	ACTL10	NA	NA
ENSG00000285230	RALY-AS1	NA	NA
ENSG00000287853	AL031668.2	NA	NA
ENSG00000286803	AL109824.1	NA	NA
ENSG00000201151	AL135844.1	NA	NA
ENSG00000126005	MMP24OS	NA	NA
ENSG00000204183	GDF5-AS1	NA	NA
ENSG00000230155	CEP250-AS1	NA	NA
ENSG00000242507	FO393401.1	NA	NA
ENSG00000259399	TGIF2-RAB5IF	NA	NA
ENSG00000101084	RAB5IF	NA	NA
ENSG00000286240	AL034422.1	NA	NA
ENSG00000285144	AL359555.3	NA	NA
ENSG00000285347	AL359555.4	NA	NA
ENSG00000285100	AL359555.2	NA	NA
ENSG00000287983	AL035251.1	NA	NA
ENSG00000286083	AL132981.1	NA	NA
ENSG00000286972	AL035665.2	NA	NA
ENSG00000212224	AL133229.1	NA	NA
ENSG00000227599	PTPRT-AS1	NA	NA
ENSG00000252193	AL021395.2	NA	NA
ENSG00000288000	AL031681.2	NA	NA
ENSG00000287570	AL035447.1	NA	NA
ENSG00000223891	OSER1-DT	NA	NA
ENSG00000283440	LINC01260	NA	NA
ENSG00000132832	AL139352.1	NA	NA
ENSG00000064205	CCN5	NA	NA
ENSG00000286100	AL008725.1	NA	NA
ENSG00000285796	AL162458.1	NA	NA
ENSG00000287443	AL357558.3	NA	NA
ENSG00000286179	AL139351.2	NA	NA
ENSG00000287335	AL139351.3	NA	NA
ENSG00000287107	AL136102.1	NA	NA
ENSG00000288083	AL121888.2	NA	NA
ENSG00000286063	AL121888.1	NA	NA
ENSG00000286159	AL035106.1	NA	NA
ENSG00000277830	AL049766.2	NA	NA
ENSG00000274760	AL049766.1	NA	NA
ENSG00000277967	AL049766.3	NA	NA
ENSG00000124208	PEDS1-UBE2V1	NA	NA
ENSG00000240849	PEDS1	NA	NA
ENSG00000237595	LINC01275	NA	NA
ENSG00000224397	PELATON	NA	NA
ENSG00000234693	RIPOR3-AS1	NA	NA
ENSG00000287511	AL109984.1	NA	NA
ENSG00000275958	AL049765.2	NA	NA
ENSG00000286250	AL161945.1	NA	NA
ENSG00000286865	AL391097.3	NA	NA
ENSG00000287886	AC005914.1	NA	NA
ENSG00000286587	AL133335.2	NA	NA
ENSG00000286229	AL133335.1	NA	NA
ENSG00000287478	AL109829.1	NA	NA
ENSG00000286006	AL109828.1	NA	NA
ENSG00000022277	RTF2	NA	NA
ENSG00000287079	AL109806.2	NA	NA
ENSG00000288086	AL157414.4	NA	NA
ENSG00000218018	RBM38-AS1	NA	NA
ENSG00000286052	AL109955.1	NA	NA
ENSG00000263453	AL162291.1	NA	NA
ENSG00000231290	APCDD1L-DT	NA	NA
ENSG00000276859	AL132655.7	NA	NA
ENSG00000276722	AL132655.6	NA	NA
ENSG00000274491	AL132655.4	NA	NA
ENSG00000275069	AL132655.5	NA	NA
ENSG00000285091	AL109840.2	NA	NA
ENSG00000284985	AL109840.1	NA	NA
ENSG00000124172	ATP5F1E	NA	NA
ENSG00000286309	AL160410.1	NA	NA
ENSG00000287752	AL389889.2	NA	NA
ENSG00000238194	PHACTR3-AS1	NA	NA
ENSG00000286232	AL365229.1	NA	NA
ENSG00000174403	MIR1-1HG-AS1	NA	NA
ENSG00000274915	AL096828.4	NA	NA
ENSG00000287324	AL096828.6	NA	NA
ENSG00000286628	AL096828.5	NA	NA
ENSG00000280936	AL353658.1	NA	NA
ENSG00000226390	KCNQ2-AS1	NA	NA
ENSG00000286999	AL121581.3	NA	NA
ENSG00000280071	GATD3B	NA	NA
ENSG00000280433	FP565260.6	NA	NA
ENSG00000280013	CU639417.3	NA	NA
ENSG00000279769	CU639417.2	NA	NA
ENSG00000280095	CU639417.4	NA	NA
ENSG00000280179	CU639417.5	NA	NA
ENSG00000275993	SIK1B	NA	NA
ENSG00000288187	CU633906.5	NA	NA
ENSG00000280346	FP236240.3	NA	NA
ENSG00000279226	FP236240.2	NA	NA
ENSG00000278927	FP236240.1	NA	NA
ENSG00000276076	CRYAA2	NA	NA
ENSG00000280018	CU634019.5	NA	NA
ENSG00000279477	CU634019.4	NA	NA
ENSG00000280330	CTBP2P10	NA	NA
ENSG00000279177	CTBP2P9	NA	NA
ENSG00000277277	FAM243B	NA	NA
ENSG00000278961	SMIM34B	NA	NA
ENSG00000273614	CU633980.1	NA	NA
ENSG00000279967	FP671120.5	NA	NA
ENSG00000278996	FP671120.4	NA	NA
ENSG00000275664	FP671120.1	NA	NA
ENSG00000277437	FP671120.2	NA	NA
ENSG00000280800	FP671120.6	NA	NA
ENSG00000278233	RNA5-8SN2	NA	NA
ENSG00000286155	FP671120.10	NA	NA
ENSG00000286252	FP671120.11	NA	NA
ENSG00000286057	FP671120.9	NA	NA
ENSG00000286012	FP671120.8	NA	NA
ENSG00000277671	FP671120.3	NA	NA
ENSG00000281383	FP671120.7	NA	NA
ENSG00000277739	5_8S_rRNA	NA	NA
ENSG00000280441	FP236383.3	NA	NA
ENSG00000274868	FP236383.1	NA	NA
ENSG00000280614	FP236383.4	NA	NA
ENSG00000275215	RNA5-8SN3	NA	NA
ENSG00000286267	FP236383.13	NA	NA
ENSG00000286146	FP236383.9	NA	NA
ENSG00000286054	FP236383.7	NA	NA
ENSG00000286178	FP236383.12	NA	NA
ENSG00000278775	FP236383.2	NA	NA
ENSG00000281181	FP236383.5	NA	NA
ENSG00000278189	RNA5-8SN1	NA	NA
ENSG00000286149	FP236383.11	NA	NA
ENSG00000286032	FP236383.6	NA	NA
ENSG00000286091	FP236383.8	NA	NA
ENSG00000286148	FP236383.10	NA	NA
ENSG00000286033	CR381670.2	NA	NA
ENSG00000264063	CR392039.1	NA	NA
ENSG00000279414	CDRT15P9	NA	NA
ENSG00000280436	CR392039.4	NA	NA
ENSG00000279720	SOWAHCP2	NA	NA
ENSG00000279381	CR392039.2	NA	NA
ENSG00000279864	NCOR1P4	NA	NA
ENSG00000286103	AC124864.2	NA	NA
ENSG00000279851	CR382287.1	NA	NA
ENSG00000279062	CDRT15P8	NA	NA
ENSG00000278381	AL050303.2	NA	NA
ENSG00000279773	AL050303.3	NA	NA
ENSG00000273692	LONRF2P5	NA	NA
ENSG00000277572	AP001347.2	NA	NA
ENSG00000232884	AF127936.1	NA	NA
ENSG00000288536	AF222684.1	NA	NA
ENSG00000288555	AF222685.1	NA	NA
ENSG00000288578	AF130248.1	NA	NA
ENSG00000287066	AP000962.3	NA	NA
ENSG00000271486	NIPA2P3	NA	NA
ENSG00000229336	SREK1IP1P1	NA	NA
ENSG00000233236	LINC02573	NA	NA
ENSG00000223488	MAPK6P2	NA	NA
ENSG00000286222	AP001255.1	NA	NA
ENSG00000237569	TUBAP1	NA	NA
ENSG00000288094	AP000961.1	NA	NA
ENSG00000287612	AP000474.2	NA	NA
ENSG00000287801	AP000477.3	NA	NA
ENSG00000287109	AP000224.1	NA	NA
ENSG00000154723	ATP5PF	NA	NA
ENSG00000286902	AP001595.2	NA	NA
ENSG00000286018	AF129075.3	NA	NA
ENSG00000286643	AP000248.1	NA	NA
ENSG00000238390	AP000254.1	NA	NA
ENSG00000273271	AP000254.2	NA	NA
ENSG00000232623	MRAP-AS1	NA	NA
ENSG00000265590	CFAP298-TCP10L	NA	NA
ENSG00000252045	AP000272.1	NA	NA
ENSG00000159079	CFAP298	NA	NA
ENSG00000279690	AP000280.2	NA	NA
ENSG00000223799	IL10RB-DT	NA	NA
ENSG00000241837	ATP5PO	NA	NA
ENSG00000222018	FAM243A	NA	NA
ENSG00000273104	AP000322.2	NA	NA
ENSG00000243627	SMIM34A	NA	NA
ENSG00000272958	AP000322.1	NA	NA
ENSG00000221398	AP000324.1	NA	NA
ENSG00000286153	AP000331.1	NA	NA
ENSG00000236677	SETD4-AS1	NA	NA
ENSG00000142197	DOP1B	NA	NA
ENSG00000224421	ATP5MFP1	NA	NA
ENSG00000286517	AP000696.2	NA	NA
ENSG00000286852	AP000696.3	NA	NA
ENSG00000157538	VPS26C	NA	NA
ENSG00000287637	AP001437.2	NA	NA
ENSG00000286717	AP001407.1	NA	NA
ENSG00000287470	AP001037.1	NA	NA
ENSG00000205622	AP001042.1	NA	NA
ENSG00000229986	AP001042.2	NA	NA
ENSG00000287082	AP001042.3	NA	NA
ENSG00000288266	AF064858.3	NA	NA
ENSG00000276873	AF129408.2	NA	NA
ENSG00000182093	GET1	NA	NA
ENSG00000285815	GET1-SH3BGR	NA	NA
ENSG00000235012	JCADP1	NA	NA
ENSG00000207147	AF064863.1	NA	NA
ENSG00000288069	AF064866.1	NA	NA
ENSG00000286425	AL773573.1	NA	NA
ENSG00000228318	AP001610.2	NA	NA
ENSG00000207503	AP001610.1	NA	NA
ENSG00000232806	AP001610.3	NA	NA
ENSG00000286027	PCSEAT	NA	NA
ENSG00000251778	AP001619.3	NA	NA
ENSG00000225731	PDE9A-AS1	NA	NA
ENSG00000286549	AP001631.2	NA	NA
ENSG00000234289	H2BS1	NA	NA
ENSG00000287507	AP001053.1	NA	NA
ENSG00000288593	AP001054.1	NA	NA
ENSG00000213440	H2AZP1	NA	NA
ENSG00000160221	GATD3A	NA	NA
ENSG00000285413	AP001056.2	NA	NA
ENSG00000278158	AP001059.2	NA	NA
ENSG00000275799	AP001059.1	NA	NA
ENSG00000232010	DNMT3L-AS1	NA	NA
ENSG00000160226	CFAP410	NA	NA
ENSG00000266692	AP001065.2	NA	NA
ENSG00000264452	AP001065.1	NA	NA
ENSG00000229356	LRRC3-DT	NA	NA
ENSG00000274225	AP001065.3	NA	NA
ENSG00000228709	LINC02575	NA	NA
ENSG00000277352	AP001065.4	NA	NA
ENSG00000287088	AP001066.1	NA	NA
ENSG00000276647	KRTAP12-6P	NA	NA
ENSG00000276529	AP001505.1	NA	NA
ENSG00000286262	BX322557.2	NA	NA
ENSG00000229382	BX322557.1	NA	NA
ENSG00000286082	AL133493.1	NA	NA
ENSG00000286594	AL133493.2	NA	NA
ENSG00000205424	PCBP3-AS1	NA	NA
ENSG00000286886	AJ011931.2	NA	NA
ENSG00000286224	AP000471.1	NA	NA
ENSG00000226444	ACTR3BP7	NA	NA
ENSG00000288262	CT867976.1	NA	NA
ENSG00000286406	AC138776.1	NA	NA
ENSG00000225255	PSLNR	NA	NA
ENSG00000215270	TOMM40P2	NA	NA
ENSG00000280263	ACTR3BP6	NA	NA
ENSG00000287285	AP000547.4	NA	NA
ENSG00000288024	AC005301.2	NA	NA
ENSG00000285045	AC006548.3	NA	NA
ENSG00000286195	AC007666.2	NA	NA
ENSG00000286990	AC016026.2	NA	NA
ENSG00000280007	AC008079.1	NA	NA
ENSG00000187979	FAM230D	NA	NA
ENSG00000274044	FAM230J	NA	NA
ENSG00000277017	AC023490.2	NA	NA
ENSG00000278044	FAM247B	NA	NA
ENSG00000277690	AC023490.3	NA	NA
ENSG00000274625	AC023490.1	NA	NA
ENSG00000286175	FAM246B	NA	NA
ENSG00000182824	FAM230E	NA	NA
ENSG00000276095	FAM230F	NA	NA
ENSG00000273032	DGCR5	NA	NA
ENSG00000286025	FAM246C	NA	NA
ENSG00000286367	AC000072.1	NA	NA
ENSG00000251940	AC000081.2	NA	NA
ENSG00000287146	AC000085.1	NA	NA
ENSG00000287652	AC000082.1	NA	NA
ENSG00000184702	SEPTIN5	NA	NA
ENSG00000284874	AC000093.1	NA	NA
ENSG00000188280	FAM230G	NA	NA
ENSG00000235578	AC007731.2	NA	NA
ENSG00000287446	AC007731.5	NA	NA
ENSG00000277971	AC007731.4	NA	NA
ENSG00000215493	AC007731.1	NA	NA
ENSG00000236003	AC007731.3	NA	NA
ENSG00000285314	AC002470.2	NA	NA
ENSG00000283972	FAM247A	NA	NA
ENSG00000206142	FAM230H	NA	NA
ENSG00000237407	AP000552.2	NA	NA
ENSG00000286102	FAM246A	NA	NA
ENSG00000226534	AP000552.1	NA	NA
ENSG00000252020	AP000552.3	NA	NA
ENSG00000252143	AP000557.1	NA	NA
ENSG00000273342	AP000553.3	NA	NA
ENSG00000207751	AP000553.1	NA	NA
ENSG00000284630	AP000553.5	NA	NA
ENSG00000284651	AP000553.6	NA	NA
ENSG00000284654	AP000553.7	NA	NA
ENSG00000284621	AP000553.4	NA	NA
ENSG00000272954	AP000553.2	NA	NA
ENSG00000286365	AP000553.9	NA	NA
ENSG00000286127	AP000553.8	NA	NA
ENSG00000225544	AC245452.1	NA	NA
ENSG00000224086	PPM1F-AS1	NA	NA
ENSG00000278657	AC245452.4	NA	NA
ENSG00000249333	AC245452.3	NA	NA
ENSG00000228161	AC245452.2	NA	NA
ENSG00000286129	AC245060.7	NA	NA
ENSG00000286941	AC244250.4	NA	NA
ENSG00000178248	FAM230I	NA	NA
ENSG00000287864	AP000345.3	NA	NA
ENSG00000279467	AP000350.8	NA	NA
ENSG00000285762	AC253536.7	NA	NA
ENSG00000276950	GSTT4	NA	NA
ENSG00000286070	AP000356.5	NA	NA
ENSG00000199783	AL049759.1	NA	NA
ENSG00000279085	AL022323.2	NA	NA
ENSG00000279548	AL022323.4	NA	NA
ENSG00000279006	AL022323.1	NA	NA
ENSG00000279110	AL022323.3	NA	NA
ENSG00000203280	KIAA1671-AS1	NA	NA
ENSG00000285968	AL022324.4	NA	NA
ENSG00000285690	AL022332.2	NA	NA
ENSG00000231933	MYO18B-AS1	NA	NA
ENSG00000232464	Z98949.2	NA	NA
ENSG00000232050	Z98949.1	NA	NA
ENSG00000224192	SEZ6L-AS1	NA	NA
ENSG00000286326	Z95115.2	NA	NA
ENSG00000278404	Z99774.5	NA	NA
ENSG00000277941	Z99774.4	NA	NA
ENSG00000275942	Z99774.2	NA	NA
ENSG00000276991	Z99774.3	NA	NA
ENSG00000235271	Z97353.2	NA	NA
ENSG00000287034	AL050402.2	NA	NA
ENSG00000277460	AL031591.2	NA	NA
ENSG00000276150	AL031591.1	NA	NA
ENSG00000274342	AL033538.1	NA	NA
ENSG00000276675	AL033538.2	NA	NA
ENSG00000280968	AC002059.2	NA	NA
ENSG00000285697	AC002059.3	NA	NA
ENSG00000287967	AC004882.3	NA	NA
ENSG00000226573	AC003071.1	NA	NA
ENSG00000225971	RPS3AP51	NA	NA
ENSG00000288153	AC003072.2	NA	NA
ENSG00000276664	AC004542.5	NA	NA
ENSG00000276057	AC004542.4	NA	NA
ENSG00000276965	AC004542.6	NA	NA
ENSG00000275307	AC004542.3	NA	NA
ENSG00000228839	PIK3IP1-DT	NA	NA
ENSG00000287817	AL096701.4	NA	NA
ENSG00000233733	H2AZP6	NA	NA
ENSG00000285404	Z82190.2	NA	NA
ENSG00000230120	AL008723.1	NA	NA
ENSG00000275656	AL008723.3	NA	NA
ENSG00000273325	AL008723.2	NA	NA
ENSG00000274617	AL021937.6	NA	NA
ENSG00000274170	AL021937.5	NA	NA
ENSG00000236054	SYN3-AS1	NA	NA
ENSG00000281295	Z69713.1	NA	NA
ENSG00000286592	LINC02885	NA	NA
ENSG00000287269	Z82215.1	NA	NA
ENSG00000287773	Z80897.2	NA	NA
ENSG00000286485	Z80897.1	NA	NA
ENSG00000287236	Z73420.1	NA	NA
ENSG00000285304	Z83844.2	NA	NA
ENSG00000233360	PDXP-DT	NA	NA
ENSG00000189060	H1-0	NA	NA
ENSG00000283900	TPTEP2-CSNK1E	NA	NA
ENSG00000244627	TPTEP2	NA	NA
ENSG00000286144	Z97056.2	NA	NA
ENSG00000286440	Z97056.3	NA	NA
ENSG00000287219	AL021707.9	NA	NA
ENSG00000288106	AL022318.5	NA	NA
ENSG00000285025	AL022312.1	NA	NA
ENSG00000235647	MTFR2P2	NA	NA
ENSG00000284431	AL022238.3	NA	NA
ENSG00000229999	SGSM3-AS1	NA	NA
ENSG00000196588	MRTFA	NA	NA
ENSG00000272834	AL022238.2	NA	NA
ENSG00000232564	MRTFA-AS1	NA	NA
ENSG00000235513	L3MBTL2-AS1	NA	NA
ENSG00000286491	AL023553.1	NA	NA
ENSG00000285531	Z83840.1	NA	NA
ENSG00000184068	SREBF2-AS1	NA	NA
ENSG00000100167	SEPTIN3	NA	NA
ENSG00000286659	Z99716.2	NA	NA
ENSG00000177096	PHETA2	NA	NA
ENSG00000270083	AL021878.4	NA	NA
ENSG00000237037	NDUFA6-DT	NA	NA
ENSG00000249222	ATP5MGL	NA	NA
ENSG00000230319	TTLL1-AS1	NA	NA
ENSG00000236272	SCUBE1-AS2	NA	NA
ENSG00000203527	SCUBE1-AS1	NA	NA
ENSG00000286801	BX546033.1	NA	NA
ENSG00000224856	RPL35AP36	NA	NA
ENSG00000138944	SHISAL1	NA	NA
ENSG00000226328	NUP50-DT	NA	NA
ENSG00000277232	GTSE1-DT	NA	NA
ENSG00000285707	AL008720.1	NA	NA
ENSG00000288540	AL008720.2	NA	NA
ENSG00000285855	Z72006.1	NA	NA
ENSG00000287225	Z84468.2	NA	NA
ENSG00000219438	TAFA5	NA	NA
ENSG00000286381	AL078622.1	NA	NA
ENSG00000285623	Z82202.2	NA	NA
ENSG00000285722	AC207130.1	NA	NA
ENSG00000286393	Z97192.4	NA	NA
ENSG00000272821	U62317.1	NA	NA
ENSG00000273272	U62317.3	NA	NA
ENSG00000272666	KLHDC7B-DT	NA	NA
ENSG00000205559	CHKB-DT	NA	NA
ENSG00000272940	U62317.2	NA	NA
ENSG00000286508	AC000050.2	NA	NA
ENSG00000281849	AL732314.10	NA	NA
ENSG00000157399	ARSL	NA	NA
ENSG00000230249	RPS24P21	NA	NA
ENSG00000182888	RPS27AP20	NA	NA
ENSG00000285756	BX890604.1	NA	NA
ENSG00000286431	BX842570.1	NA	NA
ENSG00000225722	RPL24P9	NA	NA
ENSG00000238193	HADHBP1	NA	NA
ENSG00000201660	AC095353.1	NA	NA
ENSG00000252291	AC079173.1	NA	NA
ENSG00000237730	RPS5P8	NA	NA
ENSG00000285679	AC079142.1	NA	NA
ENSG00000287171	AC006062.1	NA	NA
ENSG00000231619	ANAPC15P1	NA	NA
ENSG00000285896	AC074281.1	NA	NA
ENSG00000225271	NOLC1P1	NA	NA
ENSG00000219870	BRK1P1	NA	NA
ENSG00000278218	AC003657.1	NA	NA
ENSG00000232392	GOT2P7	NA	NA
ENSG00000282840	AC004554.1	NA	NA
ENSG00000223418	LIMK2P1	NA	NA
ENSG00000233247	UBE2E4P	NA	NA
ENSG00000236929	RPL35AP37	NA	NA
ENSG00000285602	AC097625.1	NA	NA
ENSG00000147003	CLTRN	NA	NA
ENSG00000279413	AC112497.2	NA	NA
ENSG00000200620	AC112497.1	NA	NA
ENSG00000223498	SLC35C2P1	NA	NA
ENSG00000201467	AL732371.1	NA	NA
ENSG00000238764	AL845433.1	NA	NA
ENSG00000226153	CHP1P3	NA	NA
ENSG00000227873	Z93242.1	NA	NA
ENSG00000276467	Z93929.1	NA	NA
ENSG00000225066	MDM4P1	NA	NA
ENSG00000196564	BLOC1S6P1	NA	NA
ENSG00000286724	AL732509.1	NA	NA
ENSG00000201882	AL732366.2	NA	NA
ENSG00000201592	AL732366.1	NA	NA
ENSG00000271286	CYTH1P1	NA	NA
ENSG00000288546	AC004470.2	NA	NA
ENSG00000175809	CBLL2	NA	NA
ENSG00000174028	FAM3C2P	NA	NA
ENSG00000226774	HIKESHIP1	NA	NA
ENSG00000201407	AC079169.1	NA	NA
ENSG00000225071	RPS26P58	NA	NA
ENSG00000226222	H2BP7	NA	NA
ENSG00000236487	AC079168.1	NA	NA
ENSG00000214111	PAFAH1B2P1	NA	NA
ENSG00000176812	METTL1P1	NA	NA
ENSG00000228519	RANBP1P1	NA	NA
ENSG00000232030	MAGEB6B	NA	NA
ENSG00000231388	FMN2P1	NA	NA
ENSG00000233807	AMZ2P3	NA	NA
ENSG00000224960	PPP4R3C	NA	NA
ENSG00000223391	RDXP2	NA	NA
ENSG00000238247	RDXP3	NA	NA
ENSG00000226199	AC112492.1	NA	NA
ENSG00000232834	AC112492.3	NA	NA
ENSG00000228345	AC112492.2	NA	NA
ENSG00000233243	VKORC1P1	NA	NA
ENSG00000224589	ORC1P1	NA	NA
ENSG00000226436	H3P43	NA	NA
ENSG00000201666	AC121343.1	NA	NA
ENSG00000285900	AC079177.1	NA	NA
ENSG00000287700	AL591378.1	NA	NA
ENSG00000236072	SRSF2P1	NA	NA
ENSG00000271088	AL161722.2	NA	NA
ENSG00000233880	NFYCP1	NA	NA
ENSG00000286475	AL592156.1	NA	NA
ENSG00000249467	H2AL1QP	NA	NA
ENSG00000235510	BX842568.3	NA	NA
ENSG00000223723	TFDP1P2	NA	NA
ENSG00000231069	BX842568.2	NA	NA
ENSG00000250349	AF241726.1	NA	NA
ENSG00000285944	H2AL1SP	NA	NA
ENSG00000259977	AL121578.1	NA	NA
ENSG00000224339	SC4MOP	NA	NA
ENSG00000187516	H2AP	NA	NA
ENSG00000229674	H2AL1RP	NA	NA
ENSG00000252050	AL606748.2	NA	NA
ENSG00000232370	BAG1P1	NA	NA
ENSG00000287729	AF241728.2	NA	NA
ENSG00000234191	LINC01283	NA	NA
ENSG00000270759	OOEPP1	NA	NA
ENSG00000285709	AL592164.2	NA	NA
ENSG00000214045	IMPDH1P2	NA	NA
ENSG00000287098	AC092473.2	NA	NA
ENSG00000214031	CLDN7P1	NA	NA
ENSG00000237661	TNIP2P1	NA	NA
ENSG00000189145	RPL32P36	NA	NA
ENSG00000287549	AC092268.1	NA	NA
ENSG00000223714	LINC02601	NA	NA
ENSG00000226641	SHISA5P1	NA	NA
ENSG00000225238	GEMIN7P1	NA	NA
ENSG00000217624	YWHAZP10	NA	NA
ENSG00000229822	RPS15AP39	NA	NA
ENSG00000237875	AL353691.1	NA	NA
ENSG00000228847	ATP5MC2P4	NA	NA
ENSG00000287223	Z94277.1	NA	NA
ENSG00000102055	PPP1R2C	NA	NA
ENSG00000270280	SMIM15P1	NA	NA
ENSG00000285899	AL023574.1	NA	NA
ENSG00000214019	RBM39P1	NA	NA
ENSG00000147113	DIPK2B	NA	NA
ENSG00000237782	PLLPP1	NA	NA
ENSG00000204915	MFFP3	NA	NA
ENSG00000269902	AC234772.1	NA	NA
ENSG00000231566	LINC02595	NA	NA
ENSG00000212347	AL031584.1	NA	NA
ENSG00000215286	SRSF6P1	NA	NA
ENSG00000286306	AL139811.1	NA	NA
ENSG00000231235	CTNNBL1P1	NA	NA
ENSG00000224072	VEZTP1	NA	NA
ENSG00000215284	CHMP5P1	NA	NA
ENSG00000237351	ITPK1P1	NA	NA
ENSG00000237623	NICN2P	NA	NA
ENSG00000283743	Z84466.1	NA	NA
ENSG00000224656	SMSP1	NA	NA
ENSG00000287757	AC244636.3	NA	NA
ENSG00000171483	SSX6P	NA	NA
ENSG00000238032	S100A11P5	NA	NA
ENSG00000234780	AC245047.3	NA	NA
ENSG00000231568	S100A11P7	NA	NA
ENSG00000232813	S100A11P6	NA	NA
ENSG00000241207	AC245047.5	NA	NA
ENSG00000237345	AC245047.4	NA	NA
ENSG00000204648	SSX9P	NA	NA
ENSG00000270747	S100A11P9	NA	NA
