gene_symbol	ensembl
AC010343.3	ENSG00000250697
AC131182.1	ENSG00000250698
AP000892.1	ENSG00000250699
AC113347.3	ENSG00000250703
AC105343.1	ENSG00000250704
AC008526.1	ENSG00000250705
AC079340.1	ENSG00000250706
AC106872.9	ENSG00000250712
AC100861.2	ENSG00000250714
AC233724.11	ENSG00000250715
AL672043.1	ENSG00000250719
AC016687.2	ENSG00000250723
AC080079.1	ENSG00000250725
AC107222.1	ENSG00000250726
AC100871.1	ENSG00000250727
AL391335.1	ENSG00000250734
AC096759.2	ENSG00000250735
AC109361.2	ENSG00000250740
AC105250.1	ENSG00000250746
AC116345.2	ENSG00000250747
AC025419.1	ENSG00000250748
AC122714.1	ENSG00000250749
AC015795.2	ENSG00000250751
AC119751.4	ENSG00000250753
AC018645.1	ENSG00000250756
AC093305.1	ENSG00000250761
Z99943.2	ENSG00000250762
AC025178.1	ENSG00000250764
AC138035.2	ENSG00000250765
AC139783.1	ENSG00000250767
AC119751.5	ENSG00000250769
AC005865.2	ENSG00000250770
AC106865.1	ENSG00000250771
AC093730.1	ENSG00000250775
AC131956.2	ENSG00000250777
AC004980.4	ENSG00000250778
AC024022.1	ENSG00000250781
AC233724.12	ENSG00000250782
AC127070.3	ENSG00000250790
AC106892.1	ENSG00000250791
AC112484.3	ENSG00000250796
AC138965.1	ENSG00000250801
AC010255.3	ENSG00000250803
AC073648.3	ENSG00000250804
AC027315.1	ENSG00000250806
AC021220.1	ENSG00000250812
AC105384.2	ENSG00000250815
AC138965.2	ENSG00000250820
AC108078.3	ENSG00000250828
AC108865.1	ENSG00000250829
AC074131.1	ENSG00000250831
AC091133.2	ENSG00000250838
AC018710.1	ENSG00000250839
AC137770.1	ENSG00000250842
AC010350.1	ENSG00000250847
AC021087.2	ENSG00000250848
AL161781.2	ENSG00000250850
AC139718.2	ENSG00000250855
AC093225.1	ENSG00000250860
AC110799.1	ENSG00000250863
AC105362.1	ENSG00000250865
AC022424.2	ENSG00000250866
AC087359.1	ENSG00000250869
AC010595.1	ENSG00000250874
AC095056.1	ENSG00000250877
AC010261.1	ENSG00000250882
AC010368.1	ENSG00000250886
AC106872.10	ENSG00000250887
LINC01336	ENSG00000250889
AL117351.2	ENSG00000250890
AC108475.1	ENSG00000250892
AC098869.2	ENSG00000250893
AC010409.2	ENSG00000250895
AC125807.2	ENSG00000250899
AC008443.6	ENSG00000250900
GMDS-AS1	ENSG00000250903
AC093893.1	ENSG00000250905
AC131953.1	ENSG00000250906
AC110800.1	ENSG00000250908
AC138956.1	ENSG00000250909
AC097467.3	ENSG00000250910
AC139783.2	ENSG00000250914
AC209005.1	ENSG00000250915
AL035458.2	ENSG00000250917
AC105460.1	ENSG00000250920
AC023141.12	ENSG00000250923
AC008629.3	ENSG00000250928
AC016924.1	ENSG00000250934
AC108866.1	ENSG00000250938
AC034198.1	ENSG00000250939
AC116562.3	ENSG00000250940
AC096773.1	ENSG00000250945
AP004833.1	ENSG00000250946
AC091180.4	ENSG00000250948
AC093534.2	ENSG00000250949
AC093752.2	ENSG00000250950
AC016687.3	ENSG00000250954
AC008592.2	ENSG00000250955
AC011416.2	ENSG00000250956
AC012055.1	ENSG00000250957
AC025470.2	ENSG00000250961
AC090568.1	ENSG00000250962
AC023886.2	ENSG00000250966
AC097658.2	ENSG00000250969
AC108474.1	ENSG00000250971
AC021491.3	ENSG00000250976
AC098859.2	ENSG00000250977
AC079467.1	ENSG00000250978
AC022905.1	ENSG00000250979
AC113155.1	ENSG00000250980
AC016650.1	ENSG00000250981
AC022296.2	ENSG00000250983
AC108082.1	ENSG00000250984
AL390726.2	ENSG00000250989
AC098851.1	ENSG00000250990
AC139491.3	ENSG00000250992
AC020551.1	ENSG00000250993
AL391280.1	ENSG00000250995
AC093853.1	ENSG00000250997
AC136604.3	ENSG00000250999
AC026427.2	ENSG00000251001
AC244502.1	ENSG00000251002
AC105758.1	ENSG00000251005
AC133961.1	ENSG00000251009
AC097372.2	ENSG00000251010
AC083800.1	ENSG00000251012
AC137549.1	ENSG00000251014
AC093677.1	ENSG00000251017
AC114980.1	ENSG00000251023
AC097372.3	ENSG00000251024
AC132803.1	ENSG00000251031
AC113347.4	ENSG00000251033
AC037459.2	ENSG00000251034
AC090958.1	ENSG00000251038
AC106732.1	ENSG00000251041
AC024579.1	ENSG00000251044
LINC01959	ENSG00000251045
AC093871.1	ENSG00000251048
AC107396.1	ENSG00000251049
AC112184.1	ENSG00000251050
AC008883.2	ENSG00000251054
AC097491.1	ENSG00000251055
AC010181.2	ENSG00000251058
AC139722.1	ENSG00000251059
AC025459.1	ENSG00000251062
AC026700.1	ENSG00000251066
AC137794.1	ENSG00000251072
AC147055.3	ENSG00000251074
AC104126.1	ENSG00000251076
AC024132.2	ENSG00000251080
AC104663.1	ENSG00000251081
LINC01969	ENSG00000251085
AC117473.1	ENSG00000251088
AC093281.2	ENSG00000251093
AC097478.1	ENSG00000251095
AC008967.1	ENSG00000251099
AC147055.4	ENSG00000251101
AC110792.2	ENSG00000251105
FAM206BP	ENSG00000251106
AC106794.2	ENSG00000251112
AC092593.1	ENSG00000251113
AC008549.3	ENSG00000251118
AC084752.1	ENSG00000251123
AC091860.2	ENSG00000251125
AC017007.5	ENSG00000251126
AC091173.1	ENSG00000251127
AC025171.3	ENSG00000251131
AC094104.2	ENSG00000251132
AF117829.1	ENSG00000251136
AC090502.1	ENSG00000251138
AC084871.1	ENSG00000251139
AC093297.2	ENSG00000251141
AC025674.1	ENSG00000251142
AP002490.1	ENSG00000251143
AC113346.1	ENSG00000251144
AC084871.2	ENSG00000251147
AL158068.2	ENSG00000251148
AC025539.1	ENSG00000251152
AC002456.2	ENSG00000251154
SEPT14P4	ENSG00000251155
AC131392.2	ENSG00000251158
AC093852.1	ENSG00000251159
AC020661.1	ENSG00000251161
AC074198.2	ENSG00000251162
HULC	ENSG00000251164
AC025174.1	ENSG00000251168
AC004052.1	ENSG00000251170
AC096741.2	ENSG00000251171
AC117470.1	ENSG00000251172
AC008243.1	ENSG00000251175
AC074254.1	ENSG00000251176
AC093829.1	ENSG00000251177
AC083906.4	ENSG00000251178
AL672142.1	ENSG00000251184
AC025244.1	ENSG00000251185
AC105345.2	ENSG00000251186
AC010261.2	ENSG00000251187
AC079140.3	ENSG00000251188
AC010425.1	ENSG00000251189
AC112203.1	ENSG00000251193
AL133330.1	ENSG00000251194
AC105417.1	ENSG00000251195
AC106760.1	ENSG00000251196
AC109830.1	ENSG00000251199
AC084866.2	ENSG00000251200
AC011726.1	ENSG00000251203
AC027313.1	ENSG00000251204
AC016598.2	ENSG00000251205
AC010420.1	ENSG00000251206
AC136632.2	ENSG00000251211
AC012055.2	ENSG00000251213
AC025465.4	ENSG00000251214
AC106895.2	ENSG00000251216
AC103764.1	ENSG00000251218
AP001999.1	ENSG00000251226
AC104619.4	ENSG00000251228
AL645924.2	ENSG00000251229
AC021146.8	ENSG00000251236
AC004590.1	ENSG00000251239
AC107208.1	ENSG00000251244
AL691442.1	ENSG00000251246
AC139720.2	ENSG00000251248
AC097375.3	ENSG00000251249
AC091951.4	ENSG00000251250
AC010457.1	ENSG00000251257
AC004069.1	ENSG00000251259
AC098868.1	ENSG00000251264
AC108727.2	ENSG00000251270
AC006499.5	ENSG00000251278
AC034223.2	ENSG00000251281
AC111000.5	ENSG00000251284
AC097484.2	ENSG00000251285
AC097522.1	ENSG00000251286
AC018797.3	ENSG00000251288
AC008574.1	ENSG00000251293
AC091885.2	ENSG00000251294
AC006499.6	ENSG00000251296
AC093835.1	ENSG00000251298
AC104596.2	ENSG00000251300
AC026704.1	ENSG00000251307
AP002075.1	ENSG00000251309
AC107391.1	ENSG00000251310
AC004062.1	ENSG00000251312
AC073648.4	ENSG00000251313
AC104123.1	ENSG00000251314
AC011352.3	ENSG00000251320
AP003086.1	ENSG00000251323
AC024132.3	ENSG00000251325
AC114939.1	ENSG00000251330
AC021106.2	ENSG00000251332
AC020593.1	ENSG00000251334
AC006499.7	ENSG00000251338
AC017091.1	ENSG00000251339
AC026774.2	ENSG00000251342
AC093826.1	ENSG00000251345
AC122714.2	ENSG00000251352
AC024451.1	ENSG00000251354
AP000350.4	ENSG00000251357
AC012625.1	ENSG00000251361
AC107884.1	ENSG00000251364
AC122710.2	ENSG00000251365
AC091917.3	ENSG00000251367
AC016632.1	ENSG00000251368
AC010634.1	ENSG00000251371
AC092593.2	ENSG00000251373
AC010598.1	ENSG00000251374
AC034238.3	ENSG00000251376
AC079340.2	ENSG00000251377
AC096582.2	ENSG00000251378
AC099550.1	ENSG00000251379
AC008667.3	ENSG00000251387
AC079380.1	ENSG00000251388
AC113378.1	ENSG00000251391
AC005280.1	ENSG00000251393
AC092542.1	ENSG00000251399
AC093729.1	ENSG00000251401
AC008676.2	ENSG00000251405
AC113615.1	ENSG00000251408
AC093827.3	ENSG00000251411
AC006296.2	ENSG00000251412
AC068898.2	ENSG00000251413
AC138956.2	ENSG00000251414
AC103879.1	ENSG00000251416
AC145285.2	ENSG00000251417
AC108120.3	ENSG00000251419
AC016556.1	ENSG00000251421
AC016576.1	ENSG00000251423
AC021146.9	ENSG00000251424
AC010451.2	ENSG00000251426
AC111000.6	ENSG00000251427
AC098679.3	ENSG00000251429
AC245884.7	ENSG00000251431
AC108062.1	ENSG00000251432
AC104071.1	ENSG00000251434
AC104078.2	ENSG00000251438
AC006070.1	ENSG00000251439
AC021151.1	ENSG00000251445
AC113391.2	ENSG00000251446
AC107027.2	ENSG00000251447
AC063919.1	ENSG00000251448
AC109811.2	ENSG00000251452
AC025244.2	ENSG00000251454
AC092611.1	ENSG00000251455
AC113398.2	ENSG00000251456
AC139491.4	ENSG00000251458
AC013724.1	ENSG00000251459
AC097381.2	ENSG00000251460
AC091133.3	ENSG00000251461
AC020893.2	ENSG00000251467
AC135352.1	ENSG00000251468
AC016933.1	ENSG00000251471
AC004069.2	ENSG00000251473
AC114322.1	ENSG00000251477
AC008817.1	ENSG00000251478
AL356488.1	ENSG00000251484
AC068134.3	ENSG00000251485
AC106744.2	ENSG00000251487
AC115622.1	ENSG00000251488
AC108941.1	ENSG00000251489
AC093763.1	ENSG00000251490
AC104136.1	ENSG00000251492
AC021146.10	ENSG00000251498
AC114774.1	ENSG00000251501
AC010451.3	ENSG00000251506
AL133380.1	ENSG00000251508
AC096736.3	ENSG00000251511
AC098583.2	ENSG00000251516
AC096734.1	ENSG00000251517
AL162431.3	ENSG00000251520
AC108159.1	ENSG00000251523
AC097110.1	ENSG00000251527
AC021146.11	ENSG00000251529
AC091849.2	ENSG00000251532
AC079140.4	ENSG00000251535
AC055717.1	ENSG00000251536
AC005324.3	ENSG00000251537
AC136628.2	ENSG00000251545
AC106760.2	ENSG00000251548
AC091965.3	ENSG00000251549
AC091133.4	ENSG00000251550
AC096711.2	ENSG00000251555
AC091887.1	ENSG00000251556
AC018680.1	ENSG00000251567
AC093899.2	ENSG00000251569
AF213884.2	ENSG00000251572
AC099520.1	ENSG00000251574
AC105460.2	ENSG00000251577
AC055733.3	ENSG00000251579
AC008427.1	ENSG00000251583
AC096751.2	ENSG00000251584
AC026444.1	ENSG00000251585
AC125336.1	ENSG00000251588
AC016612.1	ENSG00000251591
AC096711.3	ENSG00000251598
AC116345.3	ENSG00000251599
AC139713.2	ENSG00000251600
AC022441.2	ENSG00000251601
AL928654.2	ENSG00000251602
AC092611.2	ENSG00000251603
AC104108.1	ENSG00000251605
AC083906.5	ENSG00000251610
AC079795.1	ENSG00000251611
AC063979.2	ENSG00000251613
AC104825.2	ENSG00000251615
AC113410.2	ENSG00000251616
AC007322.4	ENSG00000251618
AC009487.3	ENSG00000251621
AC139491.5	ENSG00000251623
AC010395.2	ENSG00000251627
AC106789.1	ENSG00000251628
AC119751.6	ENSG00000251630
AC145138.1	ENSG00000251634
AP003716.1	ENSG00000251637
AC006390.1	ENSG00000251638
AC092535.2	ENSG00000251639
AC098680.1	ENSG00000251642
AC093763.2	ENSG00000251643
AC114781.4	ENSG00000251647
AC008958.1	ENSG00000251648
AC092535.3	ENSG00000251652
AC099499.1	ENSG00000251654
AC007036.3	ENSG00000251660
AC136475.1	ENSG00000251661
AC005920.3	ENSG00000251665
AC113404.2	ENSG00000251668
AC113346.2	ENSG00000251670
AC010260.1	ENSG00000251675
AC027343.3	ENSG00000251678
AC073848.1	ENSG00000251679
AC008591.1	ENSG00000251680
AC122718.2	ENSG00000251682
AC104791.1	ENSG00000251687
AC079140.5	ENSG00000251689
AC114786.3	ENSG00000251691
SNORA40	ENSG00000251704
SNORA68	ENSG00000251715
SNORA4	ENSG00000251730
SNORA25	ENSG00000251735
SNORA25	ENSG00000251744
ACA59	ENSG00000251775
SNORA3	ENSG00000251778
SNORA31	ENSG00000251802
SCARNA21	ENSG00000251805
SCARNA20	ENSG00000251818
SNORA19	ENSG00000251822
SNORA31	ENSG00000251828
SNORD46	ENSG00000251830
SNORA31	ENSG00000251838
snoMe28S-Am2634	ENSG00000251844
SNORA31	ENSG00000251858
SCARNA20	ENSG00000251861
AC009812.1	ENSG00000251867
SNORA14	ENSG00000251922
SNORA15	ENSG00000251940
SCARNA16	ENSG00000251942
SNORD77	ENSG00000251967
SNORA19	ENSG00000251974
SNORA31	ENSG00000251999
SNORA25	ENSG00000252011
ACA64	ENSG00000252016
SCARNA17	ENSG00000252020
snoU109	ENSG00000252040
SNORA33	ENSG00000252045
SNORA40	ENSG00000252049
SNORA31	ENSG00000252050
SNORA40	ENSG00000252083
SNORA31	ENSG00000252096
ACA64	ENSG00000252119
SNORA76	ENSG00000252122
SNORA31	ENSG00000252136
SNORA40	ENSG00000252138
SCARNA18	ENSG00000252139
SCARNA17	ENSG00000252143
SNORD112	ENSG00000252170
SNORA40	ENSG00000252188
SCARNA17	ENSG00000252190
SNORA9	ENSG00000252192
SCARNA15	ENSG00000252193
snoZ6	ENSG00000252200
SNORA25	ENSG00000252204
SCARNA15	ENSG00000252218
SNORA48	ENSG00000252228
SNORD111	ENSG00000252230
SNORA26	ENSG00000252236
SNORA31	ENSG00000252238
SNORA18	ENSG00000252249
SCARNA24	ENSG00000252274
SNORA25	ENSG00000252290
SNORA31	ENSG00000252291
SNORA25	ENSG00000252296
SCARNA16	ENSG00000252329
SNORA31	ENSG00000252337
SNORA31	ENSG00000252349
SNORA40	ENSG00000252352
SCARNA16	ENSG00000252404
SNORD38	ENSG00000252408
SCARNA21	ENSG00000252409
SNORA18	ENSG00000252425
SNORD67	ENSG00000252427
SNORA31	ENSG00000252433
SNORD45	ENSG00000252438
SNORA64	ENSG00000252441
SNORA68	ENSG00000252458
SNORA27	ENSG00000252459
SNORA43	ENSG00000252461
SNORA67	ENSG00000252473
SNORD59	ENSG00000252517
SNORA31	ENSG00000252537
SNORA25	ENSG00000252550
SNORA31	ENSG00000252580
SNORA31	ENSG00000252582
SNORA18	ENSG00000252601
snoU109	ENSG00000252640
SNORA81	ENSG00000252677
SNORD59	ENSG00000252682
SNORA20	ENSG00000252689
SCARNA15	ENSG00000252690
SCARNA18	ENSG00000252691
SNORD60	ENSG00000252692
SNORA40	ENSG00000252693
SNORA18	ENSG00000252719
SCARNA20	ENSG00000252722
SCARNA11	ENSG00000252727
SNORA31	ENSG00000252762
SCARNA16	ENSG00000252765
SNORA48	ENSG00000252774
SCARNA24	ENSG00000252777
SCARNA20	ENSG00000252778
SNORD19	ENSG00000252787
SCARNA6	ENSG00000252798
SCARNA20	ENSG00000252800
SNORA48	ENSG00000252824
5S_rRNA	ENSG00000252830
SNORA44	ENSG00000252840
SNORA31	ENSG00000252852
snoZ278	ENSG00000252868
ACA59	ENSG00000252870
SNORA31	ENSG00000252888
SNORA76	ENSG00000252904
SNORA31	ENSG00000252920
SCARNA16	ENSG00000252923
snoU83B	ENSG00000252945
SNORA31	ENSG00000252989
SCARNA11	ENSG00000252992
SNORA25	ENSG00000252993
SNORA31	ENSG00000253013
SNORA31	ENSG00000253028
SNORA31	ENSG00000253041
SNORA40	ENSG00000253047
SNORA43	ENSG00000253049
SNORA31	ENSG00000253051
SNORA31	ENSG00000253059
SCARNA20	ENSG00000253060
SNORA40	ENSG00000253065
snoZ6	ENSG00000253067
snoMBII-202	ENSG00000253072
SCARNA11	ENSG00000253085
SNORA81	ENSG00000253092
AC009623.1	ENSG00000253100
AC004707.1	ENSG00000253102
AC139497.1	ENSG00000253104
AP003548.1	ENSG00000253105
AC090198.1	ENSG00000253106
AC090819.1	ENSG00000253107
AC090993.1	ENSG00000253108
AC011410.1	ENSG00000253110
AC091114.1	ENSG00000253111
AC102945.1	ENSG00000253112
AC090151.1	ENSG00000253114
AC087672.2	ENSG00000253115
AC027698.1	ENSG00000253116
AC022695.1	ENSG00000253118
AC120042.2	ENSG00000253121
AC025366.1	ENSG00000253122
AC091182.1	ENSG00000253123
AC055854.1	ENSG00000253125
AC114550.1	ENSG00000253130
AC009630.1	ENSG00000253133
AC025437.1	ENSG00000253134
AC103724.2	ENSG00000253135
AC092709.1	ENSG00000253137
AC013644.1	ENSG00000253139
AC026904.2	ENSG00000253140
AC008632.1	ENSG00000253141
AC037441.2	ENSG00000253142
AC022730.3	ENSG00000253143
AC104117.2	ENSG00000253144
AC015468.1	ENSG00000253147
AC245166.1	ENSG00000253149
AP001207.1	ENSG00000253153
AC100801.1	ENSG00000253154
AC008676.3	ENSG00000253155
AC022360.1	ENSG00000253156
AC105185.1	ENSG00000253160
AC026991.1	ENSG00000253162
AC109479.1	ENSG00000253163
AC023403.1	ENSG00000253164
AC090821.1	ENSG00000253165
AC131281.1	ENSG00000253166
AC124069.1	ENSG00000253168
AC108515.1	ENSG00000253170
AC037450.1	ENSG00000253171
AC008378.1	ENSG00000253172
AC084251.1	ENSG00000253173
AC009630.2	ENSG00000253174
AC023632.1	ENSG00000253175
AC104997.1	ENSG00000253176
AC104211.1	ENSG00000253177
AC022559.1	ENSG00000253178
AC104986.1	ENSG00000253180
AC138356.3	ENSG00000253181
AC084026.1	ENSG00000253182
AC005531.1	ENSG00000253183
AC011586.1	ENSG00000253184
AC022616.2	ENSG00000253186
AC079054.1	ENSG00000253189
AC084082.1	ENSG00000253190
AL365275.1	ENSG00000253194
AC134698.2	ENSG00000253195
AC083841.1	ENSG00000253196
AC117834.1	ENSG00000253197
AC139365.1	ENSG00000253198
AC037459.3	ENSG00000253200
AC090281.1	ENSG00000253204
AC011124.1	ENSG00000253205
AC090155.1	ENSG00000253206
AC103993.1	ENSG00000253207
AC015743.1	ENSG00000253208
AC040970.1	ENSG00000253210
AC010306.1	ENSG00000253213
AC079209.1	ENSG00000253214
AC087273.1	ENSG00000253215
AC022790.1	ENSG00000253216
AP001574.1	ENSG00000253217
AC084116.1	ENSG00000253220
AC110998.1	ENSG00000253223
AC103833.1	ENSG00000253225
AC090192.2	ENSG00000253227
LINC00599	ENSG00000253230
AC091144.1	ENSG00000253232
AP005902.1	ENSG00000253233
AC111149.1	ENSG00000253235
AC034114.1	ENSG00000253237
AC104212.3	ENSG00000253238
AC113423.1	ENSG00000253244
AC079098.1	ENSG00000253248
AC008560.1	ENSG00000253251
AC022784.2	ENSG00000253252
AC134043.1	ENSG00000253256
AC068228.2	ENSG00000253258
AC103726.1	ENSG00000253259
AC087664.1	ENSG00000253260
AC008410.1	ENSG00000253261
AC019176.1	ENSG00000253262
AP003354.1	ENSG00000253263
AC100860.1	ENSG00000253266
AC008680.1	ENSG00000253269
AC090541.1	ENSG00000253270
AC027419.1	ENSG00000253271
AC022826.1	ENSG00000253273
AC068672.1	ENSG00000253275
AC068880.2	ENSG00000253280
AC092819.1	ENSG00000253281
AP001330.1	ENSG00000253282
AC091175.1	ENSG00000253283
AC092828.1	ENSG00000253284
AC090193.1	ENSG00000253286
AC104012.1	ENSG00000253287
AC046195.1	ENSG00000253288
AC069113.1	ENSG00000253290
AC022217.2	ENSG00000253295
AC008627.1	ENSG00000253297
AC025647.1	ENSG00000253299
AC018541.1	ENSG00000253300
AC011676.1	ENSG00000253307
AC004080.1	ENSG00000253308
AC022616.3	ENSG00000253312
AC078906.1	ENSG00000253317
AC134698.3	ENSG00000253319
AZIN1-AS1	ENSG00000253320
AC099554.1	ENSG00000253321
AC104051.1	ENSG00000253322
AL606534.5	ENSG00000253326
AC024451.2	ENSG00000253330
AC008662.1	ENSG00000253331
AP005902.2	ENSG00000253332
AC146944.3	ENSG00000253333
AC132219.1	ENSG00000253334
AC009884.1	ENSG00000253335
AC018992.1	ENSG00000253336
AC111149.2	ENSG00000253339
AC087272.1	ENSG00000253340
AC115837.1	ENSG00000253341
AC009623.2	ENSG00000253342
AC114550.2	ENSG00000253343
AC137579.1	ENSG00000253344
AC109329.1	ENSG00000253346
AC040934.1	ENSG00000253347
AC008514.1	ENSG00000253348
AC105999.1	ENSG00000253354
AP003469.1	ENSG00000253355
AC084024.3	ENSG00000253356
AC008708.1	ENSG00000253357
AC087439.1	ENSG00000253358
AC069120.1	ENSG00000253361
AC012400.1	ENSG00000253362
AC090809.1	ENSG00000253363
AL928742.1	ENSG00000253364
AC139272.1	ENSG00000253366
AC131902.1	ENSG00000253369
AC027308.1	ENSG00000253370
AC091096.1	ENSG00000253371
AC016405.1	ENSG00000253372
AC021785.1	ENSG00000253373
AC023644.1	ENSG00000253374
AC012103.1	ENSG00000253376
AC068672.2	ENSG00000253377
AC099805.1	ENSG00000253379
AC090155.2	ENSG00000253380
AC087518.1	ENSG00000253381
AC100784.1	ENSG00000253383
AC124242.2	ENSG00000253384
AP003696.1	ENSG00000253385
AC124067.1	ENSG00000253388
AC113133.1	ENSG00000253389
AC104561.1	ENSG00000253390
AC100870.1	ENSG00000253391
AC119403.1	ENSG00000253392
AP003469.2	ENSG00000253395
AC016868.1	ENSG00000253396
AC069113.2	ENSG00000253397
AC021733.1	ENSG00000253398
AC078852.1	ENSG00000253399
AL356133.2	ENSG00000253400
AC091944.1	ENSG00000253403
AC087341.1	ENSG00000253407
AC083973.1	ENSG00000253408
AC068228.3	ENSG00000253410
AC107934.1	ENSG00000253413
AC124067.2	ENSG00000253414
AC016877.2	ENSG00000253415
AC023200.1	ENSG00000253416
AC103853.1	ENSG00000253420
AC008677.3	ENSG00000253422
AC090132.1	ENSG00000253423
AC025437.2	ENSG00000253424
AC022784.3	ENSG00000253426
AC084116.2	ENSG00000253427
AP005660.1	ENSG00000253429
AC011726.2	ENSG00000253430
AC027541.1	ENSG00000253432
AC245519.1	ENSG00000253444
AC027309.1	ENSG00000253445
AC113423.2	ENSG00000253447
AC025437.3	ENSG00000253449
AC100818.1	ENSG00000253452
AC022915.1	ENSG00000253455
AC136424.1	ENSG00000253456
AP003355.1	ENSG00000253468
AC091819.1	ENSG00000253469
AC016074.1	ENSG00000253470
AC012574.1	ENSG00000253471
AC034205.1	ENSG00000253472
AC022568.1	ENSG00000253474
AC103769.1	ENSG00000253475
AC091185.1	ENSG00000253476
AC012213.1	ENSG00000253477
AC122713.1	ENSG00000253480
AC104561.2	ENSG00000253483
AC113145.1	ENSG00000253484
FAM60DP	ENSG00000253488
AC009930.1	ENSG00000253489
AC087808.1	ENSG00000253493
AC068992.1	ENSG00000253496
AC025881.1	ENSG00000253499
AF121898.1	ENSG00000253500
AC060765.1	ENSG00000253503
AC103957.1	ENSG00000253505
AC104257.1	ENSG00000253507
AC004080.2	ENSG00000253508
AC104393.1	ENSG00000253509
AC004944.1	ENSG00000253510
AC008562.1	ENSG00000253512
AC009908.1	ENSG00000253513
AC018682.2	ENSG00000253515
AC136628.3	ENSG00000253520
AC104350.1	ENSG00000253523
AC124290.1	ENSG00000253524
AC104966.1	ENSG00000253525
AC090802.1	ENSG00000253526
AC008601.1	ENSG00000253527
AC087752.2	ENSG00000253528
AC084116.3	ENSG00000253530
AC107909.1	ENSG00000253532
AC120193.1	ENSG00000253535
AC138832.1	ENSG00000253536
AC008662.2	ENSG00000253538
AC018442.2	ENSG00000253539
SEPT10P1	ENSG00000253541
AC083923.1	ENSG00000253543
AP001858.1	ENSG00000253547
AC016065.2	ENSG00000253550
AC021915.1	ENSG00000253551
AC090568.2	ENSG00000253553
AC022639.1	ENSG00000253554
AC011978.1	ENSG00000253555
AC100849.1	ENSG00000253557
AC024568.1	ENSG00000253558
AC013643.1	ENSG00000253560
AC133634.1	ENSG00000253561
AC107909.2	ENSG00000253562
AC100823.2	ENSG00000253564
AC025871.1	ENSG00000253567
AC090572.1	ENSG00000253568
AC069120.2	ENSG00000253570
AC087369.1	ENSG00000253571
AC108482.1	ENSG00000253572
AC024382.1	ENSG00000253573
AC021744.1	ENSG00000253574
AF181450.1	ENSG00000253576
AC104211.2	ENSG00000253577
AC105031.1	ENSG00000253581
AC090579.1	ENSG00000253582
AC018953.1	ENSG00000253583
AC091987.1	ENSG00000253584
AP003351.1	ENSG00000253585
AC067817.1	ENSG00000253586
AC027312.1	ENSG00000253591
AC110741.1	ENSG00000253593
AC103952.1	ENSG00000253596
AC008446.1	ENSG00000253600
AC131254.2	ENSG00000253604
AC104316.1	ENSG00000253607
AC022915.2	ENSG00000253608
AP006245.1	ENSG00000253610
AC008572.1	ENSG00000253613
AC025674.2	ENSG00000253614
AC069113.3	ENSG00000253615
AC107959.3	ENSG00000253616
AC109479.2	ENSG00000253617
AC068413.1	ENSG00000253619
AC144568.1	ENSG00000253620
AC027419.2	ENSG00000253622
AC009879.1	ENSG00000253623
AC105180.1	ENSG00000253627
AC110011.1	ENSG00000253628
AP000426.1	ENSG00000253629
